,id,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,valence,year,duration-min,popularity,release_month
10236,4113,0.987,0.27399999999999997,0.251,0,9.48e-06,7,0.24600000000000002,-12.113,1,1949-01-01,0.0401,126.229,0.11,1949,4.6,1,1
10237,12312,0.982,0.484,0.0268,0,0.139125,5,0.43700000000000006,-24.282749999999997,0,1957-01-01,0.0353,60.79,0.17600000000000002,1957,2.9,2,1
10238,11584,0.49200000000000005,0.519,0.557,0,0.00535,3,0.385,-9.64,0,1971-09-24,0.0362,90.197,0.635,1971,3.9,2,9
10239,5833,0.249,0.618,0.413,0,0.0517,4,0.131,-14.164000000000001,0,1971-01-01,0.0302,97.84,0.531,1971,3.0,3,1
10240,12760,0.993,0.287,0.044000000000000004,0,0.0133,2,0.12,-22.736,0,1928-01-01,0.045,100.564,0.0905,1928,1.8,1,1
10241,4657,0.5379999999999999,0.628,0.18600000000000003,1,0.0,9,0.4857,-16.65,1,1940-01-01,0.1452,172.12099999999998,0.34600000000000003,1940,1.7,1,1
10242,7235,0.9940000000000001,0.524,0.29100000000000004,0,0.139125,5,0.243,-10.645,1,1944-12-31,0.0721,96.432,0.251,1944,3.5,1,12
10243,653,0.722,0.379,0.276,0,0.139125,9,0.0916,-13.775,0,1973-02-25,0.0292,81.49,0.203,1973,4.2,2,2
10244,15081,0.266,0.406,0.47600000000000003,0,1.73e-05,9,0.087,-8.449,1,1992-01-01,0.0252,108.795,0.44,1992,3.8,3,1
10245,10126,0.0134,0.637,0.723,1,7.87e-05,2,0.196,-5.547000000000001,1,2019-07-26,0.091,143.013,0.228,2019,3.6,4,7
10246,2425,0.00244,0.58,0.527,0,0.139125,0,0.10400000000000001,-11.542,1,2008-01-08,0.0664,179.99,0.648,2008,3.0,3,1
10247,13179,0.000335,0.431,0.7390000000000001,0,0.0581,10,0.10300000000000001,-8.71,1,1984-01-10,0.03,136.594,0.22699999999999998,1984,4.9,3,1
10248,6665,0.0233,0.49200000000000005,0.945,0,0.139125,3,0.133,-4.968,0,1977-01-01,0.126,121.60600000000001,0.66,1977,3.1,3,1
10249,7863,0.35600000000000004,0.616,0.43799999999999994,0,0.0,1,0.24,-5.968,1,2018-06-22,0.0298,135.929,0.386,2018,3.6,4,6
10250,11631,0.007859999999999999,0.556,0.885,0,1.95e-06,6,0.138,-4.045,1,2011-07-22,0.0321,125.99700000000001,0.7709999999999999,2011,3.3,3,7
10251,11333,0.9670000000000001,0.713,0.24,0,0.0,3,0.258,-17.113,1,1930-06-21,0.115,87.32700000000001,0.897,1930,1.8,1,6
10252,6296,0.349,0.624,0.8959999999999999,1,0.0,9,0.4857,-7.915,1,2004-03-24,0.1452,95.97,0.652,2004,3.9,4,3
10253,3876,0.292,0.8009999999999999,0.8190000000000001,1,0.0,11,0.4857,-5.189,1,2013-01-01,0.1452,139.969,0.8109999999999999,2013,3.9,4,1
10254,11289,0.282,0.69,0.5760000000000001,0,0.0,10,0.109,-8.577,1,1997-01-01,0.0368,126.914,0.988,1997,3.1,3,1
10255,11626,0.861,0.371,0.39799999999999996,0,5.7100000000000006e-05,11,0.127,-8.777999999999999,0,1991-01-01,0.0344,103.161,0.324,1991,3.1,3,1
10256,8958,0.601,0.6859999999999999,0.758,0,0.0532,0,0.0615,-5.781000000000001,1,1971-01-01,0.0481,98.927,0.9620000000000001,1971,3.5,2,1
10257,12856,0.635,0.644,0.409,0,1.63e-05,3,0.10099999999999999,-8.242,1,1967-05-22,0.0273,91.508,0.523,1967,2.6,3,5
10258,9805,0.872,0.226,0.17,0,0.00011899999999999999,2,0.102,-12.614,0,2012-09-11,0.0336,163.863,0.162,2012,4.3,4,9
10259,13805,0.8320000000000001,0.687,0.159,0,0.0,2,0.215,-21.354,1,1947-11-29,0.1452,102.292,0.381,1947,3.0,1,11
10260,4056,0.22699999999999998,0.5710000000000001,0.514,0,1.01e-05,9,0.0709,-9.876,1,1964-02-10,0.0481,106.363,0.6509999999999999,1964,2.9,2,2
10261,10113,0.245,0.528,0.557,0,0.0156,2,0.0958,-10.342,0,1981-12-02,0.0315,121.73200000000001,0.35700000000000004,1981,4.8,3,12
10262,13668,0.996,0.392,0.29,0,0.139125,0,0.11199999999999999,-19.273,1,1927-01-01,0.0348,175.04,0.485,1927,2.7,2,1
10263,12977,0.7759999999999999,0.594,0.262,0,0.0,0,0.0991,-14.74,1,1956-01-01,0.0713,85.109,0.784,1956,3.0,1,1
10264,13541,0.488,0.6,0.7290000000000001,0,3.24e-06,2,0.135,-7.281000000000001,1,1986-01-01,0.0272,93.50299999999999,0.604,1986,3.1,3,1
10265,13206,7.82e-05,0.762,0.9179999999999999,0,0.139125,1,0.154,-4.0489999999999995,1,2009-07-27,0.0528,123.995,0.966,2009,6.650000000000001,1,7
10266,15768,0.0035600000000000002,0.184,0.47200000000000003,0,0.139125,5,0.4857,-21.516,0,2017-09-01,0.0681,82.63799999999999,0.0261,2017,2.2,4,9
10267,16151,0.395,0.275,0.7140000000000001,0,0.0,7,0.115,-5.124,1,1998-02-20,0.0328,94.08200000000001,0.242,1998,3.4,4,2
10268,9560,0.53,0.455,0.539,0,1.04e-05,0,0.316,-7.957999999999999,1,1957-01-12,0.106,93.492,0.469,1957,6.0,2,1
10269,7506,0.369,0.618,0.45299999999999996,0,0.0113,2,0.0878,-11.287,1,1972-01-09,0.0334,105.552,0.688,1972,2.6,3,1
10270,3585,0.13,0.607,0.904,0,0.0,2,0.134,-7.693,1,1972-01-01,0.0435,146.83100000000002,0.877,1972,3.0,3,1
10271,11400,0.669,0.462,0.272,0,5.06e-06,9,0.0954,-12.809000000000001,1,1964-01-11,0.031,94.24600000000001,0.218,1964,2.3,2,1
10272,12657,0.77,0.509,0.41700000000000004,0,0.0946,10,0.0887,-9.632,1,2017-09-22,0.0295,134.95600000000002,0.48200000000000004,2017,5.1,4,9
10273,15539,0.584,0.39,0.513,0,0.139125,0,0.141,-10.405999999999999,1,1975-02-24,0.0279,92.242,0.499,1975,5.2,3,2
10274,6035,0.973,0.546,0.057999999999999996,0,0.139125,7,0.28800000000000003,-16.558,1,1935-01-01,0.0476,149.401,0.69,1935,3.2,1,1
10275,10192,0.0576,0.49700000000000005,0.489,1,9.91e-05,11,0.122,-7.724,0,2017-03-31,0.1452,171.85299999999998,0.231,2017,4.5,4,3
10276,519,0.475,0.374,0.5870000000000001,0,0.00010400000000000001,2,0.4857,-15.821,1,1970-07-20,0.1452,92.32799999999999,0.0484,1970,0.9,2,7
10277,15543,0.000332,0.7290000000000001,0.855,0,0.139125,2,0.27699999999999997,-8.107000000000001,1,2014-01-01,0.0518,129.977,0.861,2014,6.650000000000001,1,1
10278,6246,0.9690000000000001,0.14400000000000002,0.27399999999999997,0,0.139125,7,0.386,-14.181,1,1953-01-01,0.0382,174.62599999999998,0.0393,1953,2.7,1,1
10279,15858,0.7909999999999999,0.5529999999999999,0.483,0,0.0,7,0.4857,-8.504,1,1996-03-18,0.1452,197.69549999999998,0.9640000000000001,1996,3.4,2,3
10280,8751,0.21899999999999997,0.7,0.5539999999999999,1,1.36e-06,1,0.419,-5.909,1,2013-01-01,0.1452,97.12700000000001,0.0633,2013,3.9,4,1
10281,7616,0.6779999999999999,0.528,0.40299999999999997,0,0.139125,10,0.257,-13.415999999999999,0,1967-01-01,0.0515,121.742,0.54,1967,5.8,1,1
10282,15555,0.925,0.418,0.43799999999999994,0,0.0,0,0.4857,-19.272000000000002,1,1953-07-27,0.1452,196.493,0.6559999999999999,1953,0.649999999999999,1,7
10283,13710,0.000512,0.655,0.711,0,0.00103,11,0.322,-7.327999999999999,1,1975-04-21,0.1452,116.916,0.9359999999999999,1975,2.5,2,4
10284,13066,0.1,0.784,0.534,0,0.000168,9,0.0989,-9.898,0,1975-12-02,0.1452,147.08,0.856,1975,3.4,2,12
10285,13815,0.604,0.753,0.7040000000000001,0,1.23e-06,4,0.434,-6.901,1,1993-11-29,0.0872,80.862,0.795,1993,3.7,2,11
10286,4181,0.22699999999999998,0.596,0.759,0,0.000475,9,0.17800000000000002,-5.457000000000001,1,1973-01-01,0.0491,100.684,0.86,1973,2.6,2,1
10287,12010,0.853,0.6970000000000001,0.715,0,0.139125,9,0.267,-7.68,0,1962-01-01,0.034,126.89200000000001,0.7879999999999999,1962,2.4,2,1
10288,8697,0.10800000000000001,0.605,0.493,0,7.879999999999999e-05,7,0.0693,-12.200999999999999,1,1973-05-30,0.0319,88.82600000000001,0.925,1973,2.5,2,5
10289,15853,0.267,0.385,0.8170000000000001,0,0.0019100000000000002,1,0.0756,-9.073,1,1973-11-19,0.0659,128.391,0.6829999999999999,1973,4.8,2,11
10290,15327,0.024,0.382,0.547,0,0.139125,5,0.179,-9.312000000000001,1,1968-01-01,0.0315,81.35300000000001,0.43700000000000006,1968,5.4,2,1
10291,6491,0.24600000000000002,0.583,0.767,0,0.0165,0,0.17,-3.0039999999999996,1,1978-09-23,0.0266,127.959,0.846,1978,3.0,2,9
10292,10245,3.37e-06,0.332,0.992,1,0.139125,9,0.135,-5.57,1,1990-10-23,0.109,135.08,0.185,1990,6.1,2,10
10293,11243,0.995,0.40299999999999997,0.33,0,4.210000000000001e-05,3,0.1,-8.947000000000001,0,1940-01-01,0.0481,79.146,0.218,1940,4.2,1,1
10294,2098,0.27,0.6559999999999999,0.57,0,0.0,2,0.172,-8.424,1,1969-05-23,0.0415,128.30200000000002,0.495,1969,2.4,2,5
10295,4037,0.000217,0.5770000000000001,0.9390000000000001,0,0.0033799999999999998,4,0.4857,-5.282,0,2004-01-01,0.11900000000000001,130.122,0.302,2004,4.1,3,1
10296,14180,0.239,0.851,0.669,0,0.0852,10,0.10800000000000001,-9.562000000000001,1,1972-01-07,0.0379,126.624,0.9109999999999999,1972,5.0,3,1
10297,1946,0.987,0.43,0.0579,0,0.139125,0,0.11800000000000001,-22.7,1,1962-01-01,0.078,66.82,0.7290000000000001,1962,0.649999999999999,1,1
10298,3631,0.00485,0.499,0.636,0,0.00441,0,0.152,-13.144,1,1989-09-26,0.0321,170.282,0.462,1989,4.0,2,9
10299,301,0.318,0.44299999999999995,0.8170000000000001,0,0.0,7,0.374,-3.7289999999999996,1,2016-08-26,0.0511,168.1,0.652,2016,3.1,4,8
10300,7251,0.0178,0.287,0.45,0,0.139125,7,0.127,-9.847000000000001,0,1999-11-15,0.0307,157.439,0.0574,1999,4.1,2,11
10301,15890,0.988,0.266,0.19399999999999998,0,2.22e-05,3,0.109,-16.941,1,1966-01-01,0.0386,81.722,0.255,1966,3.3,2,1
10302,14729,0.615,0.341,0.39399999999999996,0,0.0013599999999999999,2,0.10800000000000001,-13.87,0,1973-07-13,0.0321,102.04700000000001,0.282,1973,4.1,2,7
10303,5150,0.0916,0.536,0.9470000000000001,0,0.139125,2,0.0608,-9.133,1,2005-10-08,0.0339,106.99700000000001,0.773,2005,6.650000000000001,1,10
10304,423,0.128,0.8190000000000001,0.428,0,0.00151,5,0.21100000000000002,-9.883,0,2012-01-01,0.1452,87.9,0.45399999999999996,2012,5.1,3,1
10305,9104,0.0082,0.652,0.917,0,0.0,6,0.0509,-6.72,1,1998-01-01,0.0548,132.975,0.45899999999999996,1998,4.0,4,1
10306,15859,0.0841,0.732,0.396,0,3.5799999999999996e-05,4,0.105,-9.347999999999999,0,2016-06-16,0.0286,90.024,0.5479999999999999,2016,3.3,5,6
10307,14843,0.284,0.677,0.871,0,3.02e-05,1,0.405,-7.997000000000001,1,2000-01-01,0.0281,98.446,0.898,2000,4.5,3,1
10308,1531,0.0192,0.309,0.93,1,0.0022,11,0.106,-6.399,1,1984-06-25,0.125,195.815,0.376,1984,4.7,4,6
10309,10558,0.0639,0.565,0.8320000000000001,0,0.0291,8,0.386,-5.751,0,2012-10-16,0.10800000000000001,143.30200000000002,0.847,2012,2.9,4,10
10310,3957,0.981,0.43799999999999994,0.365,0,0.00016,5,0.105,-15.034,1,1942-06-04,0.0341,128.63,0.6779999999999999,1942,3.6,1,6
10311,15800,0.978,0.165,0.136,0,0.139125,11,0.114,-24.282749999999997,0,1952-01-01,0.0733,91.749,0.0371,1952,1.5,1,1
10312,14720,0.418,0.755,0.174,0,0.000169,4,0.297,-20.005,1,1989-09-26,0.0434,92.77,0.174,1989,4.9,2,9
10313,11241,0.19,0.711,0.598,1,0.0,3,0.15,-7.621,0,2020-08-20,0.1452,140.175,0.737,2020,2.1,5,8
10314,11335,0.0722,0.49700000000000005,0.782,0,0.0,9,0.266,-9.736,1,1973-01-01,0.0876,85.43700000000001,0.569,1973,3.0,2,1
10315,13262,0.149,0.813,0.622,0,0.000982,9,0.0822,-9.806000000000001,1,1978-11-23,0.0446,122.72,0.973,1978,3.4,2,11
10316,10752,0.8690000000000001,0.6859999999999999,0.39799999999999996,0,0.0,0,0.0971,-11.751,1,1956-01-01,0.0436,99.93299999999999,0.8320000000000001,1956,1.9,1,1
10317,2900,0.9279999999999999,0.496,0.5329999999999999,0,0.0,3,0.131,-4.979,0,2008-01-01,0.0264,95.477,0.415,2008,4.0,3,1
10318,13277,0.804,0.6709999999999999,0.156,0,0.0518,8,0.113,-16.288,1,2017-12-05,0.0371,94.08,0.201,2017,3.5,4,12
10319,12354,0.9940000000000001,0.539,0.0483,0,0.0775,2,0.124,-15.879000000000001,0,1946-12-31,0.1452,65.414,0.7709999999999999,1946,3.1,1,12
10320,13282,0.0159,0.36,0.257,0,0.00512,7,0.226,-9.655,1,2016-06-17,0.0315,76.972,0.13,2016,3.5,3,6
10321,7809,0.49,0.6509999999999999,0.214,0,3.68e-06,9,0.1,-17.123,1,1983-01-01,0.0292,114.53299999999999,0.295,1983,3.2,3,1
10322,3296,0.385,0.611,0.721,0,0.0,7,0.142,-5.882999999999999,1,2006-06-20,0.0597,158.314,0.828,2006,3.2,3,6
10323,5091,0.985,0.35600000000000004,0.213,0,0.139125,5,0.0942,-16.930999999999997,0,1951-01-12,0.0368,130.477,0.287,1951,3.6,1,1
10324,15837,0.29,0.7759999999999999,0.857,0,4.47e-06,11,0.125,-5.824,0,2006-11-14,0.0598,95.02,0.552,2006,4.2,3,11
10325,8058,0.00264,0.606,0.75,0,0.000788,8,0.321,-4.535,0,2003-01-01,0.0306,126.316,0.7709999999999999,2003,3.8,3,1
10326,2303,0.0707,0.57,0.65,1,0.0,2,0.33899999999999997,-8.538,1,2018-11-16,0.1452,96.76700000000001,0.174,2018,5.4,4,11
10327,6756,0.993,0.32899999999999996,0.0574,0,0.139125,5,0.0787,-24.282749999999997,0,1928-01-01,0.040999999999999995,73.738,0.0643,1928,6.650000000000001,1,1
10328,14345,0.9109999999999999,0.142,0.0784,0,0.139125,0,0.0933,-18.375,1,1980-01-01,0.0365,85.20200000000001,0.0654,1980,3.0,3,1
10329,9651,0.917,0.354,0.23399999999999999,0,0.139125,2,0.114,-17.590999999999998,1,1975-01-01,0.035,137.185,0.359,1975,3.1,2,1
10330,5595,0.449,0.606,0.145,0,0.0,7,0.19699999999999998,-14.847999999999999,1,1960-01-01,0.0312,83.587,0.6859999999999999,1960,2.6,1,1
10331,16005,0.0323,0.45399999999999996,0.865,0,0.0,4,0.18600000000000003,-3.841,1,2011-08-03,0.0561,166.018,0.34,2011,3.8,4,8
10332,13316,0.0008439999999999999,0.359,0.987,0,0.0,2,0.261,-3.532,1,1997-03-18,0.1452,167.644,0.107,1997,4.0,3,3
10333,14503,0.27899999999999997,0.505,0.267,1,0.0,9,0.096,-13.763,0,2020-09-18,0.05,143.929,0.439,2020,4.1,5,9
10334,10455,0.0573,0.616,0.8109999999999999,0,1.57e-05,7,0.0566,-4.803999999999999,1,2015-05-15,0.0626,159.929,0.9129999999999999,2015,4.2,4,5
10335,13485,0.5720000000000001,0.831,0.341,0,1.28e-05,0,0.226,-14.452,1,1988-01-15,0.0319,106.802,0.9570000000000001,1988,3.1,2,1
10336,12772,0.551,0.446,0.239,0,4.1e-06,0,0.0697,-13.945,1,1981-01-01,0.0316,189.507,0.298,1981,5.6,4,1
10337,7197,0.00801,0.856,0.609,0,8.149999999999999e-05,0,0.0344,-7.223,1,2015-12-01,0.0824,114.988,0.9279999999999999,2015,4.5,5,12
10338,13827,0.99,0.20199999999999999,0.0218,0,0.139125,0,0.0735,-24.282749999999997,1,1993-10-29,0.0532,71.60300000000001,0.0912,1993,1.7,3,10
10339,10075,0.562,0.794,0.672,0,0.00265,5,0.0879,-7.575,1,1990-07-12,0.11900000000000001,158.937,0.78,1990,2.8,2,7
10340,12701,0.985,0.632,0.134,0,0.00126,8,0.285,-17.029,1,1996-01-30,0.0532,89.088,0.618,1996,3.0,3,1
10341,12668,0.00016999999999999999,0.24,0.851,0,0.139125,2,0.344,-11.940999999999999,1,1980-03-11,0.0492,171.03599999999997,0.512,1980,3.9,3,3
10342,924,0.7809999999999999,0.763,0.262,0,4.98e-06,9,0.22899999999999998,-9.726,1,1950-01-01,0.0297,117.04299999999999,0.623,1950,3.2,2,1
10343,12756,0.149,0.752,0.444,0,0.0,7,0.0338,-13.257,1,1985-01-10,0.037000000000000005,112.195,0.934,1985,2.6,2,1
10344,15450,0.506,0.311,0.775,0,0.0,2,0.4857,-12.683,1,1966-06-27,0.076,121.352,0.47700000000000004,1966,5.8,3,6
10345,3264,0.6809999999999999,0.16699999999999998,0.303,0,0.00037799999999999997,0,0.36200000000000004,-13.3,1,1945-01-02,0.0493,180.90400000000002,0.0703,1945,2.7,1,1
10346,1139,0.00316,0.45799999999999996,0.795,0,0.000202,0,0.0756,-3.265,1,1999-08-06,0.0574,123.229,0.513,1999,4.3,4,8
10347,15566,0.862,0.794,0.38,0,0.0,5,0.4857,-11.578,1,1949-01-01,0.14400000000000002,111.109,0.8170000000000001,1949,1.7,1,1
10348,8851,0.0437,0.537,0.885,0,0.0,7,0.27399999999999997,-3.641,1,2005-01-01,0.0343,131.69799999999998,0.802,2005,3.8,3,1
10349,6560,0.6579999999999999,0.518,0.405,0,0.139125,8,0.0605,-7.902,1,1931-01-01,0.0679,121.61399999999999,0.792,1931,5.9,1,1
10350,15071,0.00461,0.774,0.64,0,0.0,9,0.0868,-6.614,0,1977-07-07,0.1,136.42700000000002,0.665,1977,3.5,3,7
10351,6102,0.8290000000000001,0.6729999999999999,0.40299999999999997,1,0.139125,8,0.272,-9.809,0,2010-09-11,0.0273,140.986,0.54,2010,4.3,4,9
10352,13477,0.76,0.528,0.159,0,0.000205,4,0.209,-13.696,1,1970-01-01,0.0267,82.986,0.423,1970,5.3,3,1
10353,7832,0.747,0.547,0.335,0,0.0,4,0.10099999999999999,-9.2,0,2000-03-10,0.0307,115.838,0.474,2000,2.6,4,3
10354,3580,0.0979,0.6559999999999999,0.504,0,0.0,2,0.157,-14.947000000000001,1,1992-01-01,0.0973,91.7,0.64,1992,6.650000000000001,2,1
10355,1364,3.53e-05,0.401,0.8440000000000001,0,0.000789,11,0.0793,-10.315999999999999,0,1983-01-01,0.0521,126.98700000000001,0.503,1983,4.5,2,1
10356,9526,0.0415,0.632,0.7859999999999999,1,1.2e-05,9,0.0527,-5.596,1,2003-01-01,0.1452,94.499,0.6990000000000001,2003,4.9,3,1
10357,1681,0.00349,0.447,0.966,0,0.000198,7,0.312,-2.966,1,2015-09-18,0.08900000000000001,178.105,0.5329999999999999,2015,3.7,4,9
10358,11686,0.721,0.514,0.5870000000000001,0,0.139125,5,0.171,-9.145,0,1936-01-01,0.0508,146.683,0.457,1936,4.4,1,1
10359,2138,7.13e-05,0.715,0.968,0,0.139125,7,0.0656,-9.337,1,2013-11-01,0.0587,137.999,0.228,2013,4.2,1,11
10360,7968,0.12,0.698,0.774,0,2.26e-06,0,0.39399999999999996,-8.642000000000001,1,1986-01-01,0.048,133.197,0.731,1986,4.5,4,1
10361,13247,0.013999999999999999,0.643,0.72,0,0.0,2,0.0834,-7.146,1,2018-10-26,0.0527,96.02799999999999,0.491,2018,3.2,4,10
10362,4213,0.9890000000000001,0.313,0.0675,0,0.139125,3,0.11199999999999999,-19.512,1,1962-01-01,0.0733,127.081,0.643,1962,2.6,1,1
10363,14860,0.18100000000000002,0.664,0.845,0,0.0,4,0.267,-6.115,0,2010-01-01,0.0461,96.005,0.35700000000000004,2010,3.5,4,1
10364,9575,0.877,0.73,0.285,0,0.0126,11,0.13699999999999998,-15.103,0,1979-12-10,0.0319,107.14,0.284,1979,5.5,3,12
10365,9010,0.8009999999999999,0.581,0.33299999999999996,0,0.0,0,0.087,-11.655,1,1962-03-19,0.109,89.302,0.552,1962,2.7,1,3
10366,11674,0.00462,0.688,0.7340000000000001,0,0.0,9,0.0756,-4.569,1,2006-04-04,0.0274,140.004,0.46,2006,3.5,4,4
10367,5487,0.00867,0.799,0.6990000000000001,1,0.0,2,0.132,-7.694,1,2018-12-21,0.1452,142.97899999999998,0.627,2018,3.6,4,12
10368,15733,0.0275,0.89,0.504,0,0.00277,7,0.0519,-8.818999999999999,1,2002-11-27,0.0891,90.454,0.578,2002,3.7,4,11
10369,6580,0.7859999999999999,0.293,0.113,0,4.22e-05,0,0.13,-18.570999999999998,1,1961-01-07,0.0342,173.43400000000003,0.253,1961,3.4,1,1
10370,10988,0.00103,0.682,0.483,1,0.0,10,0.159,-7.718,1,2005-01-01,0.0451,84.012,0.10800000000000001,2005,4.7,4,1
10371,930,0.316,0.68,0.701,0,4.72e-06,6,0.111,-10.36,0,1976-01-23,0.036000000000000004,108.287,0.9329999999999999,1976,4.1,4,1
10372,9826,0.0399,0.6629999999999999,0.868,1,3.43e-05,10,0.0485,-9.624,0,1998-09-23,0.11199999999999999,100.48100000000001,0.348,1998,5.7,3,9
10373,11541,0.315,0.519,0.654,0,0.000685,7,0.113,-5.409,1,1986-01-01,0.0268,168.923,0.37200000000000005,1986,3.3,2,1
10374,2436,0.39299999999999996,0.602,0.7070000000000001,0,0.0,11,0.165,-4.0969999999999995,1,2017-10-02,0.1452,75.09,0.5539999999999999,2017,3.3,4,10
10375,1605,0.684,0.774,0.5589999999999999,0,0.0,4,0.0978,-4.833,1,2001-07-04,0.049,130.15200000000002,0.63,2001,5.3,3,7
10376,6036,0.231,0.711,0.841,0,9.85e-05,6,0.191,-4.775,0,2011-03-21,0.0917,176.02700000000002,0.9640000000000001,2011,4.3,4,3
10377,15893,0.987,0.69,0.009729999999999999,0,0.139125,8,0.11699999999999999,-20.555999999999997,1,2021-08-01,0.11800000000000001,109.556,0.128,2021,2.3,1,8
10378,10905,0.27,0.736,0.6679999999999999,1,0.0,10,0.35200000000000004,-2.301,0,2003-06-02,0.1452,78.883,0.5539999999999999,2003,4.8,3,6
10379,4228,0.000328,0.38299999999999995,0.946,1,1.13e-06,1,0.0537,-8.122,0,2002-01-01,0.0789,108.59100000000001,0.534,2002,3.9,3,1
10380,9582,0.00207,0.551,0.7190000000000001,0,0.139125,1,0.39899999999999997,-9.337,0,1990-05-21,0.0306,125.09200000000001,0.6920000000000001,1990,3.5,2,5
10381,5700,0.000936,0.821,0.74,0,0.139125,10,0.324,-12.263,0,1991-04-03,0.1452,107.77799999999999,0.605,1991,5.8,2,4
10382,16227,0.465,0.7859999999999999,0.547,0,6.59e-05,7,0.0702,-5.4879999999999995,0,1998-01-11,0.0447,130.36700000000002,0.897,1998,4.7,3,1
10383,4859,0.0004940000000000001,0.47100000000000003,0.8909999999999999,1,0.0757,1,0.462,-5.267,1,1994-01-01,0.0441,176.025,0.217,1994,3.4,2,1
10384,10114,0.945,0.52,0.28800000000000003,0,0.131,8,0.11599999999999999,-17.958,1,1931-06-25,0.11900000000000001,93.848,0.379,1931,2.5,1,6
10385,13859,0.0153,0.7959999999999999,0.7979999999999999,0,0.0,6,0.106,-7.456,0,1996-04-11,0.1452,94.016,0.6920000000000001,1996,4.2,3,4
10386,13697,0.804,0.452,0.28600000000000003,0,0.139125,7,0.359,-13.82,1,1971-11-11,0.0338,125.655,0.18600000000000003,1971,4.6,2,11
10387,8945,0.115,0.648,0.659,0,0.000307,2,0.19,-6.369,1,2002-10-22,0.0259,106.196,0.532,2002,3.4,4,10
10388,10096,0.621,0.335,0.325,0,0.0014199999999999998,5,0.136,-8.615,0,1970-01-12,0.0353,140.954,0.26899999999999996,1970,4.4,2,1
10389,15470,0.499,0.7609999999999999,0.425,0,2.02e-06,8,0.0596,-12.940999999999999,1,2011-05-24,0.1452,88.275,0.879,2011,2.4,3,5
10390,15117,0.68,0.807,0.473,0,0.0,8,0.179,-11.383,1,2017-11-24,0.047,113.23700000000001,0.963,2017,2.5,4,11
10391,4562,0.6920000000000001,0.594,0.188,0,0.0,0,0.0989,-17.093,1,1968-01-01,0.0329,92.525,0.5770000000000001,1968,3.1,2,1
10392,15905,0.946,0.336,0.126,0,0.00374,0,0.193,-18.06,1,1970-01-04,0.0335,91.412,0.301,1970,3.3,2,1
10393,12481,0.0149,0.547,0.868,0,0.139125,1,0.0666,-6.375,1,1980-02-22,0.0408,130.102,0.8,1980,4.8,3,2
10394,1285,0.161,0.655,0.624,0,4.09e-06,11,0.158,-5.795,1,2010-01-01,0.0528,162.167,0.578,2010,3.7,3,1
10395,902,0.9940000000000001,0.611,0.168,0,0.139125,2,0.177,-17.430999999999997,1,1927-01-01,0.0924,113.604,0.5329999999999999,1927,1.8,1,1
10396,12597,0.927,0.192,0.129,0,0.0015300000000000001,2,0.16699999999999998,-19.36,1,1961-01-01,0.0325,82.836,0.24600000000000002,1961,2.6,1,1
10397,3955,0.718,0.466,0.29,0,0.00156,2,0.11900000000000001,-15.504000000000001,1,1975-06-24,0.0347,132.233,0.371,1975,4.3,1,6
10398,4577,0.0968,0.946,0.672,0,9.520000000000001e-05,8,0.4857,-5.6160000000000005,1,2013-05-12,0.1452,129.042,0.309,2013,3.2,1,5
10399,5529,0.785,0.537,0.517,0,0.0,4,0.29100000000000004,-7.837999999999999,0,1961-01-01,0.0267,106.462,0.794,1961,2.1,1,1
10400,15809,0.0194,0.7170000000000001,0.6890000000000001,0,3.41e-06,7,0.133,-6.7829999999999995,1,1996-07-30,0.0649,80.933,0.511,1996,4.2,2,7
10401,784,0.47,0.49700000000000005,0.619,0,0.0,7,0.0708,-4.811,1,2005-01-01,0.0322,159.996,0.7559999999999999,2005,3.5,4,1
10402,183,0.00117,0.565,0.82,0,0.139125,0,0.4857,-5.475,1,2017-12-15,0.0422,137.991,0.0384,2017,3.2,1,12
10403,471,0.9620000000000001,0.77,0.207,0,0.139125,9,0.0668,-13.790999999999999,0,2013-06-18,0.106,87.745,0.785,2013,3.7,1,6
10404,14471,0.153,0.898,0.38299999999999995,0,0.139125,5,0.0963,-11.546,1,1988-03-05,0.0807,99.338,0.902,1988,6.1,3,3
10405,15756,0.297,0.779,0.715,0,0.0,2,0.157,-5.886,0,1997-12-09,0.0368,126.036,0.621,1997,4.7,3,12
10406,16004,0.955,0.254,0.127,0,1.04e-06,8,0.242,-15.825999999999999,1,1954-01-01,0.0376,166.44,0.221,1954,2.6,2,1
10407,2223,0.009009999999999999,0.529,0.7140000000000001,0,6.26e-06,6,0.0772,-6.315,1,1991-01-01,0.031,120.598,0.8140000000000001,1991,3.7,3,1
10408,10306,0.26,0.8909999999999999,0.39899999999999997,0,0.00061,8,0.0838,-8.665,1,2003-01-01,0.1452,139.94799999999998,0.7609999999999999,2003,3.7,3,1
10409,3306,0.927,0.273,0.78,0,0.139125,0,0.4857,-6.835,0,1942-01-12,0.0868,84.751,0.609,1942,3.4,1,1
10410,12577,0.013000000000000001,0.532,0.34700000000000003,0,0.133,0,0.0578,-13.696,1,1970-11-12,0.05,135.935,0.426,1970,5.6,3,11
10411,709,0.995,0.401,0.281,0,0.139125,4,0.0616,-10.958,0,1940-01-01,0.0683,71.029,0.8029999999999999,1940,3.5,1,1
